Unnamed: 0,Area,Item,,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
12086,India,Cassava,,239523,1083,46195,26.12
12087,India,Cassava,,239523,1083,46195,27.21
12088,India,Cassava,,239523,1083,46195,26.4
12089,India,Cassava,,239523,1083,46195,24.9
12090,India,Cassava,,239523,1083,46195,25.29
12091,India,Cassava,,239523,1083,46195,25.74
12092,India,Cassava,,239523,1083,46195,26.36
12093,India,Cassava,,239523,1083,46195,26.86
12094,India,Cassava,,239523,1083,46195,27.24
12095,India,Cassava,,239523,1083,46195,25.5
12096,India,Cassava,,239523,1083,46195,26.42
12097,India,Cassava,,239523,1083,46195,25.78
12098,India,Cassava,,239523,1083,46195,24.9
12099,India,Cassava,,239523,1083,46195,26.06
12100,India,Cassava,,239523,1083,46195,26.36
12101,India,Cassava,,239523,1083,46195,25.97
12102,India,Cassava,,239523,1083,46195,25.1
12103,India,Cassava,,239523,1083,46195,26.85
12104,India,Cassava,,239523,1083,46195,24.93
12105,India,Cassava,,239523,1083,46195,26.96
12106,India,Cassava,,239523,1083,46195,26.96
12107,India,Cassava,,239523,1083,46195,26.21
12108,India,Maize,,17922,1083,46195,26.12
12109,India,Maize,,17922,1083,46195,27.21
12110,India,Maize,,17922,1083,46195,26.4
12111,India,Maize,,17922,1083,46195,24.9
12112,India,Maize,,17922,1083,46195,25.29
12113,India,Maize,,17922,1083,46195,25.74
12114,India,Maize,,17922,1083,46195,26.36
12115,India,Maize,,17922,1083,46195,26.86
12116,India,Maize,,17922,1083,46195,27.24
12117,India,Maize,,17922,1083,46195,25.5
12118,India,Maize,,17922,1083,46195,26.42
12119,India,Maize,,17922,1083,46195,25.78
12120,India,Maize,,17922,1083,46195,24.9
12121,India,Maize,,17922,1083,46195,26.06
12122,India,Maize,,17922,1083,46195,26.36
12123,India,Maize,,17922,1083,46195,25.97
12124,India,Maize,,17922,1083,46195,25.1
12125,India,Maize,,17922,1083,46195,26.85
12126,India,Maize,,17922,1083,46195,24.93
12127,India,Maize,,17922,1083,46195,26.96
12128,India,Maize,,17922,1083,46195,26.96
12129,India,Maize,,17922,1083,46195,26.21
12130,India,Potatoes,,175712,1083,46195,26.12
12131,India,Potatoes,,175712,1083,46195,27.21
12132,India,Potatoes,,175712,1083,46195,26.4
12133,India,Potatoes,,175712,1083,46195,24.9
12134,India,Potatoes,,175712,1083,46195,25.29
12135,India,Potatoes,,175712,1083,46195,25.74
12136,India,Potatoes,,175712,1083,46195,26.36
12137,India,Potatoes,,175712,1083,46195,26.86
12138,India,Potatoes,,175712,1083,46195,27.24
12139,India,Potatoes,,175712,1083,46195,25.5
12140,India,Potatoes,,175712,1083,46195,26.42
12141,India,Potatoes,,175712,1083,46195,25.78
12142,India,Potatoes,,175712,1083,46195,24.9
12143,India,Potatoes,,175712,1083,46195,26.06
12144,India,Potatoes,,175712,1083,46195,26.36
12145,India,Potatoes,,175712,1083,46195,25.97
12146,India,Potatoes,,175712,1083,46195,25.1
12147,India,Potatoes,,175712,1083,46195,26.85
12148,India,Potatoes,,175712,1083,46195,24.93
12149,India,Potatoes,,175712,1083,46195,26.96
12150,India,Potatoes,,175712,1083,46195,26.96
12151,India,Potatoes,,175712,1083,46195,26.21
12152,India,"Rice, paddy",,29782,1083,46195,26.12
12153,India,"Rice, paddy",,29782,1083,46195,27.21
12154,India,"Rice, paddy",,29782,1083,46195,26.4
12155,India,"Rice, paddy",,29782,1083,46195,24.9
12156,India,"Rice, paddy",,29782,1083,46195,25.29
12157,India,"Rice, paddy",,29782,1083,46195,25.74
12158,India,"Rice, paddy",,29782,1083,46195,26.36
12159,India,"Rice, paddy",,29782,1083,46195,26.86
12160,India,"Rice, paddy",,29782,1083,46195,27.24
12161,India,"Rice, paddy",,29782,1083,46195,25.5
12162,India,"Rice, paddy",,29782,1083,46195,26.42
12163,India,"Rice, paddy",,29782,1083,46195,25.78
12164,India,"Rice, paddy",,29782,1083,46195,24.9
12165,India,"Rice, paddy",,29782,1083,46195,26.06
12166,India,"Rice, paddy",,29782,1083,46195,26.36
12167,India,"Rice, paddy",,29782,1083,46195,25.97
12168,India,"Rice, paddy",,29782,1083,46195,25.1
12169,India,"Rice, paddy",,29782,1083,46195,26.85
12170,India,"Rice, paddy",,29782,1083,46195,24.93
12171,India,"Rice, paddy",,29782,1083,46195,26.96
12172,India,"Rice, paddy",,29782,1083,46195,26.96
12173,India,"Rice, paddy",,29782,1083,46195,26.21
12174,India,Sorghum,,8472,1083,46195,26.12
12175,India,Sorghum,,8472,1083,46195,27.21
12176,India,Sorghum,,8472,1083,46195,26.4
12177,India,Sorghum,,8472,1083,46195,24.9
12178,India,Sorghum,,8472,1083,46195,25.29
12179,India,Sorghum,,8472,1083,46195,25.74
12180,India,Sorghum,,8472,1083,46195,26.36
12181,India,Sorghum,,8472,1083,46195,26.86
12182,India,Sorghum,,8472,1083,46195,27.24
12183,India,Sorghum,,8472,1083,46195,25.5
12184,India,Sorghum,,8472,1083,46195,26.42
12185,India,Sorghum,,8472,1083,46195,25.78
12186,India,Sorghum,,8472,1083,46195,24.9
12187,India,Sorghum,,8472,1083,46195,26.06
12188,India,Sorghum,,8472,1083,46195,26.36
12189,India,Sorghum,,8472,1083,46195,25.97
12190,India,Sorghum,,8472,1083,46195,25.1
12191,India,Sorghum,,8472,1083,46195,26.85
12192,India,Sorghum,,8472,1083,46195,24.93
12193,India,Sorghum,,8472,1083,46195,26.96
12194,India,Sorghum,,8472,1083,46195,26.96
12195,India,Sorghum,,8472,1083,46195,26.21
12196,India,Soybeans,,11380,1083,46195,26.12
12197,India,Soybeans,,11380,1083,46195,27.21
12198,India,Soybeans,,11380,1083,46195,26.4
12199,India,Soybeans,,11380,1083,46195,24.9
12200,India,Soybeans,,11380,1083,46195,25.29
12201,India,Soybeans,,11380,1083,46195,25.74
12202,India,Soybeans,,11380,1083,46195,26.36
12203,India,Soybeans,,11380,1083,46195,26.86
12204,India,Soybeans,,11380,1083,46195,27.24
12205,India,Soybeans,,11380,1083,46195,25.5
12206,India,Soybeans,,11380,1083,46195,26.42
12207,India,Soybeans,,11380,1083,46195,25.78
12208,India,Soybeans,,11380,1083,46195,24.9
12209,India,Soybeans,,11380,1083,46195,26.06
12210,India,Soybeans,,11380,1083,46195,26.36
12211,India,Soybeans,,11380,1083,46195,25.97
12212,India,Soybeans,,11380,1083,46195,25.1
12213,India,Soybeans,,11380,1083,46195,26.85
12214,India,Soybeans,,11380,1083,46195,24.93
12215,India,Soybeans,,11380,1083,46195,26.96
12216,India,Soybeans,,11380,1083,46195,26.96
12217,India,Soybeans,,11380,1083,46195,26.21
12218,India,Sweet potatoes,,85744,1083,46195,26.12
12219,India,Sweet potatoes,,85744,1083,46195,27.21
12220,India,Sweet potatoes,,85744,1083,46195,26.4
12221,India,Sweet potatoes,,85744,1083,46195,24.9
12222,India,Sweet potatoes,,85744,1083,46195,25.29
12223,India,Sweet potatoes,,85744,1083,46195,25.74
12224,India,Sweet potatoes,,85744,1083,46195,26.36
12225,India,Sweet potatoes,,85744,1083,46195,26.86
12226,India,Sweet potatoes,,85744,1083,46195,27.24
12227,India,Sweet potatoes,,85744,1083,46195,25.5
12228,India,Sweet potatoes,,85744,1083,46195,26.42
12229,India,Sweet potatoes,,85744,1083,46195,25.78
12230,India,Sweet potatoes,,85744,1083,46195,24.9
12231,India,Sweet potatoes,,85744,1083,46195,26.06
12232,India,Sweet potatoes,,85744,1083,46195,26.36
12233,India,Sweet potatoes,,85744,1083,46195,25.97
12234,India,Sweet potatoes,,85744,1083,46195,25.1
12235,India,Sweet potatoes,,85744,1083,46195,26.85
12236,India,Sweet potatoes,,85744,1083,46195,24.93
12237,India,Sweet potatoes,,85744,1083,46195,26.96
12238,India,Sweet potatoes,,85744,1083,46195,26.96
12239,India,Sweet potatoes,,85744,1083,46195,26.21
12240,India,Wheat,,25901,1083,46195,26.12
12241,India,Wheat,,25901,1083,46195,27.21
12242,India,Wheat,,25901,1083,46195,26.4
12243,India,Wheat,,25901,1083,46195,24.9
12244,India,Wheat,,25901,1083,46195,25.29
12245,India,Wheat,,25901,1083,46195,25.74
12246,India,Wheat,,25901,1083,46195,26.36
12247,India,Wheat,,25901,1083,46195,26.86
12248,India,Wheat,,25901,1083,46195,27.24
12249,India,Wheat,,25901,1083,46195,25.5
12250,India,Wheat,,25901,1083,46195,26.42
12251,India,Wheat,,25901,1083,46195,25.78
12252,India,Wheat,,25901,1083,46195,24.9
12253,India,Wheat,,25901,1083,46195,26.06
12254,India,Wheat,,25901,1083,46195,26.36
12255,India,Wheat,,25901,1083,46195,25.97
12256,India,Wheat,,25901,1083,46195,25.1
12257,India,Wheat,,25901,1083,46195,26.85
12258,India,Wheat,,25901,1083,46195,24.93
12259,India,Wheat,,25901,1083,46195,26.96
12260,India,Wheat,,25901,1083,46195,26.96
12261,India,Wheat,,25901,1083,46195,26.21
12262,India,Cassava,,269087,1083,44957.52,25.98
12263,India,Cassava,,269087,1083,44957.52,27.44
12264,India,Cassava,,269087,1083,44957.52,26.13
12265,India,Cassava,,269087,1083,44957.52,24.57
12266,India,Cassava,,269087,1083,44957.52,25.34
12267,India,Cassava,,269087,1083,44957.52,25.93
12268,India,Cassava,,269087,1083,44957.52,26.05
12269,India,Cassava,,269087,1083,44957.52,26.49
12270,India,Cassava,,269087,1083,44957.52,27.23
12271,India,Cassava,,269087,1083,44957.52,25.62
12272,India,Cassava,,269087,1083,44957.52,26.43
12273,India,Cassava,,269087,1083,44957.52,25.35
12274,India,Cassava,,269087,1083,44957.52,24.57
12275,India,Cassava,,269087,1083,44957.52,26.18
12276,India,Cassava,,269087,1083,44957.52,26.05
12277,India,Cassava,,269087,1083,44957.52,25.58
12278,India,Cassava,,269087,1083,44957.52,25.11
12279,India,Cassava,,269087,1083,44957.52,27.08
12280,India,Cassava,,269087,1083,44957.52,24.69
12281,India,Cassava,,269087,1083,44957.52,27.03
12282,India,Cassava,,269087,1083,44957.52,27.03
12283,India,Cassava,,269087,1083,44957.52,25.93
12284,India,Maize,,18216,1083,44957.52,25.98
12285,India,Maize,,18216,1083,44957.52,27.44
12286,India,Maize,,18216,1083,44957.52,26.13
12287,India,Maize,,18216,1083,44957.52,24.57
12288,India,Maize,,18216,1083,44957.52,25.34
12289,India,Maize,,18216,1083,44957.52,25.93
12290,India,Maize,,18216,1083,44957.52,26.05
12291,India,Maize,,18216,1083,44957.52,26.49
12292,India,Maize,,18216,1083,44957.52,27.23
12293,India,Maize,,18216,1083,44957.52,25.62
12294,India,Maize,,18216,1083,44957.52,26.43
12295,India,Maize,,18216,1083,44957.52,25.35
12296,India,Maize,,18216,1083,44957.52,24.57
12297,India,Maize,,18216,1083,44957.52,26.18
12298,India,Maize,,18216,1083,44957.52,26.05
12299,India,Maize,,18216,1083,44957.52,25.58
12300,India,Maize,,18216,1083,44957.52,25.11
12301,India,Maize,,18216,1083,44957.52,27.08
12302,India,Maize,,18216,1083,44957.52,24.69
12303,India,Maize,,18216,1083,44957.52,27.03
12304,India,Maize,,18216,1083,44957.52,27.03
12305,India,Maize,,18216,1083,44957.52,25.93
12306,India,Potatoes,,186443,1083,44957.52,25.98
12307,India,Potatoes,,186443,1083,44957.52,27.44
12308,India,Potatoes,,186443,1083,44957.52,26.13
12309,India,Potatoes,,186443,1083,44957.52,24.57
12310,India,Potatoes,,186443,1083,44957.52,25.34
12311,India,Potatoes,,186443,1083,44957.52,25.93
12312,India,Potatoes,,186443,1083,44957.52,26.05
12313,India,Potatoes,,186443,1083,44957.52,26.49
12314,India,Potatoes,,186443,1083,44957.52,27.23
12315,India,Potatoes,,186443,1083,44957.52,25.62
12316,India,Potatoes,,186443,1083,44957.52,26.43
12317,India,Potatoes,,186443,1083,44957.52,25.35
12318,India,Potatoes,,186443,1083,44957.52,24.57
12319,India,Potatoes,,186443,1083,44957.52,26.18
12320,India,Potatoes,,186443,1083,44957.52,26.05
12321,India,Potatoes,,186443,1083,44957.52,25.58
12322,India,Potatoes,,186443,1083,44957.52,25.11
12323,India,Potatoes,,186443,1083,44957.52,27.08
12324,India,Potatoes,,186443,1083,44957.52,24.69
12325,India,Potatoes,,186443,1083,44957.52,27.03
12326,India,Potatoes,,186443,1083,44957.52,27.03
12327,India,Potatoes,,186443,1083,44957.52,25.93
12328,India,"Rice, paddy",,28508,1083,44957.52,25.98
12329,India,"Rice, paddy",,28508,1083,44957.52,27.44
12330,India,"Rice, paddy",,28508,1083,44957.52,26.13
12331,India,"Rice, paddy",,28508,1083,44957.52,24.57
12332,India,"Rice, paddy",,28508,1083,44957.52,25.34
12333,India,"Rice, paddy",,28508,1083,44957.52,25.93
12334,India,"Rice, paddy",,28508,1083,44957.52,26.05
12335,India,"Rice, paddy",,28508,1083,44957.52,26.49
12336,India,"Rice, paddy",,28508,1083,44957.52,27.23
12337,India,"Rice, paddy",,28508,1083,44957.52,25.62
12338,India,"Rice, paddy",,28508,1083,44957.52,26.43
12339,India,"Rice, paddy",,28508,1083,44957.52,25.35
12340,India,"Rice, paddy",,28508,1083,44957.52,24.57
12341,India,"Rice, paddy",,28508,1083,44957.52,26.18
12342,India,"Rice, paddy",,28508,1083,44957.52,26.05
12343,India,"Rice, paddy",,28508,1083,44957.52,25.58
12344,India,"Rice, paddy",,28508,1083,44957.52,25.11
12345,India,"Rice, paddy",,28508,1083,44957.52,27.08
12346,India,"Rice, paddy",,28508,1083,44957.52,24.69
12347,India,"Rice, paddy",,28508,1083,44957.52,27.03
12348,India,"Rice, paddy",,28508,1083,44957.52,27.03
12349,India,"Rice, paddy",,28508,1083,44957.52,25.93
12350,India,Sorghum,,7639,1083,44957.52,25.98
12351,India,Sorghum,,7639,1083,44957.52,27.44
12352,India,Sorghum,,7639,1083,44957.52,26.13
12353,India,Sorghum,,7639,1083,44957.52,24.57
12354,India,Sorghum,,7639,1083,44957.52,25.34
12355,India,Sorghum,,7639,1083,44957.52,25.93
12356,India,Sorghum,,7639,1083,44957.52,26.05
12357,India,Sorghum,,7639,1083,44957.52,26.49
12358,India,Sorghum,,7639,1083,44957.52,27.23
12359,India,Sorghum,,7639,1083,44957.52,25.62
12360,India,Sorghum,,7639,1083,44957.52,26.43
12361,India,Sorghum,,7639,1083,44957.52,25.35
12362,India,Sorghum,,7639,1083,44957.52,24.57
12363,India,Sorghum,,7639,1083,44957.52,26.18
12364,India,Sorghum,,7639,1083,44957.52,26.05
12365,India,Sorghum,,7639,1083,44957.52,25.58
12366,India,Sorghum,,7639,1083,44957.52,25.11
12367,India,Sorghum,,7639,1083,44957.52,27.08
12368,India,Sorghum,,7639,1083,44957.52,24.69
12369,India,Sorghum,,7639,1083,44957.52,27.03
12370,India,Sorghum,,7639,1083,44957.52,27.03
12371,India,Sorghum,,7639,1083,44957.52,25.93
12372,India,Soybeans,,8222,1083,44957.52,25.98
12373,India,Soybeans,,8222,1083,44957.52,27.44
12374,India,Soybeans,,8222,1083,44957.52,26.13
12375,India,Soybeans,,8222,1083,44957.52,24.57
12376,India,Soybeans,,8222,1083,44957.52,25.34
12377,India,Soybeans,,8222,1083,44957.52,25.93
12378,India,Soybeans,,8222,1083,44957.52,26.05
12379,India,Soybeans,,8222,1083,44957.52,26.49
12380,India,Soybeans,,8222,1083,44957.52,27.23
12381,India,Soybeans,,8222,1083,44957.52,25.62
12382,India,Soybeans,,8222,1083,44957.52,26.43
12383,India,Soybeans,,8222,1083,44957.52,25.35
12384,India,Soybeans,,8222,1083,44957.52,24.57
12385,India,Soybeans,,8222,1083,44957.52,26.18
12386,India,Soybeans,,8222,1083,44957.52,26.05
12387,India,Soybeans,,8222,1083,44957.52,25.58
12388,India,Soybeans,,8222,1083,44957.52,25.11
12389,India,Soybeans,,8222,1083,44957.52,27.08
12390,India,Soybeans,,8222,1083,44957.52,24.69
12391,India,Soybeans,,8222,1083,44957.52,27.03
12392,India,Soybeans,,8222,1083,44957.52,27.03
12393,India,Soybeans,,8222,1083,44957.52,25.93
12394,India,Sweet potatoes,,97421,1083,44957.52,25.98
12395,India,Sweet potatoes,,97421,1083,44957.52,27.44
12396,India,Sweet potatoes,,97421,1083,44957.52,26.13
12397,India,Sweet potatoes,,97421,1083,44957.52,24.57
12398,India,Sweet potatoes,,97421,1083,44957.52,25.34
12399,India,Sweet potatoes,,97421,1083,44957.52,25.93
12400,India,Sweet potatoes,,97421,1083,44957.52,26.05
12401,India,Sweet potatoes,,97421,1083,44957.52,26.49
12402,India,Sweet potatoes,,97421,1083,44957.52,27.23
12403,India,Sweet potatoes,,97421,1083,44957.52,25.62
12404,India,Sweet potatoes,,97421,1083,44957.52,26.43
12405,India,Sweet potatoes,,97421,1083,44957.52,25.35
12406,India,Sweet potatoes,,97421,1083,44957.52,24.57
12407,India,Sweet potatoes,,97421,1083,44957.52,26.18
12408,India,Sweet potatoes,,97421,1083,44957.52,26.05
12409,India,Sweet potatoes,,97421,1083,44957.52,25.58
12410,India,Sweet potatoes,,97421,1083,44957.52,25.11
12411,India,Sweet potatoes,,97421,1083,44957.52,27.08
12412,India,Sweet potatoes,,97421,1083,44957.52,24.69
12413,India,Sweet potatoes,,97421,1083,44957.52,27.03
12414,India,Sweet potatoes,,97421,1083,44957.52,27.03
12415,India,Sweet potatoes,,97421,1083,44957.52,25.93
12416,India,Wheat,,27785,1083,44957.52,25.98
12417,India,Wheat,,27785,1083,44957.52,27.44
12418,India,Wheat,,27785,1083,44957.52,26.13
12419,India,Wheat,,27785,1083,44957.52,24.57
12420,India,Wheat,,27785,1083,44957.52,25.34
12421,India,Wheat,,27785,1083,44957.52,25.93
12422,India,Wheat,,27785,1083,44957.52,26.05
12423,India,Wheat,,27785,1083,44957.52,26.49
12424,India,Wheat,,27785,1083,44957.52,27.23
12425,India,Wheat,,27785,1083,44957.52,25.62
12426,India,Wheat,,27785,1083,44957.52,26.43
12427,India,Wheat,,27785,1083,44957.52,25.35
12428,India,Wheat,,27785,1083,44957.52,24.57
12429,India,Wheat,,27785,1083,44957.52,26.18
12430,India,Wheat,,27785,1083,44957.52,26.05
12431,India,Wheat,,27785,1083,44957.52,25.58
12432,India,Wheat,,27785,1083,44957.52,25.11
12433,India,Wheat,,27785,1083,44957.52,27.08
12434,India,Wheat,,27785,1083,44957.52,24.69
12435,India,Wheat,,27785,1083,44957.52,27.03
12436,India,Wheat,,27785,1083,44957.52,27.03
12437,India,Wheat,,27785,1083,44957.52,25.93
12438,India,Cassava,,266998,1083,43720.04,25.76
12439,India,Cassava,,266998,1083,43720.04,27.2
12440,India,Cassava,,266998,1083,43720.04,26.02
12441,India,Cassava,,266998,1083,43720.04,24.5
12442,India,Cassava,,266998,1083,43720.04,25.53
12443,India,Cassava,,266998,1083,43720.04,25.95
12444,India,Cassava,,266998,1083,43720.04,25.86
12445,India,Cassava,,266998,1083,43720.04,26.52
12446,India,Cassava,,266998,1083,43720.04,27.56
12447,India,Cassava,,266998,1083,43720.04,25.59
12448,India,Cassava,,266998,1083,43720.04,26.02
12449,India,Cassava,,266998,1083,43720.04,25.33
12450,India,Cassava,,266998,1083,43720.04,24.5
12451,India,Cassava,,266998,1083,43720.04,26.32
12452,India,Cassava,,266998,1083,43720.04,25.86
12453,India,Cassava,,266998,1083,43720.04,25.82
12454,India,Cassava,,266998,1083,43720.04,25.34
12455,India,Cassava,,266998,1083,43720.04,26.91
12456,India,Cassava,,266998,1083,43720.04,24.76
12457,India,Cassava,,266998,1083,43720.04,26.9
12458,India,Cassava,,266998,1083,43720.04,26.9
12459,India,Cassava,,266998,1083,43720.04,25.92
12460,India,Maize,,19996,1083,43720.04,25.76
12461,India,Maize,,19996,1083,43720.04,27.2
12462,India,Maize,,19996,1083,43720.04,26.02
12463,India,Maize,,19996,1083,43720.04,24.5
12464,India,Maize,,19996,1083,43720.04,25.53
12465,India,Maize,,19996,1083,43720.04,25.95
12466,India,Maize,,19996,1083,43720.04,25.86
12467,India,Maize,,19996,1083,43720.04,26.52
12468,India,Maize,,19996,1083,43720.04,27.56
12469,India,Maize,,19996,1083,43720.04,25.59
12470,India,Maize,,19996,1083,43720.04,26.02
12471,India,Maize,,19996,1083,43720.04,25.33
12472,India,Maize,,19996,1083,43720.04,24.5
12473,India,Maize,,19996,1083,43720.04,26.32
12474,India,Maize,,19996,1083,43720.04,25.86
12475,India,Maize,,19996,1083,43720.04,25.82
12476,India,Maize,,19996,1083,43720.04,25.34
12477,India,Maize,,19996,1083,43720.04,26.91
12478,India,Maize,,19996,1083,43720.04,24.76
12479,India,Maize,,19996,1083,43720.04,26.9
12480,India,Maize,,19996,1083,43720.04,26.9
12481,India,Maize,,19996,1083,43720.04,25.92
12482,India,Potatoes,,183627,1083,43720.04,25.76
12483,India,Potatoes,,183627,1083,43720.04,27.2
12484,India,Potatoes,,183627,1083,43720.04,26.02
12485,India,Potatoes,,183627,1083,43720.04,24.5
12486,India,Potatoes,,183627,1083,43720.04,25.53
12487,India,Potatoes,,183627,1083,43720.04,25.95
12488,India,Potatoes,,183627,1083,43720.04,25.86
12489,India,Potatoes,,183627,1083,43720.04,26.52
12490,India,Potatoes,,183627,1083,43720.04,27.56
12491,India,Potatoes,,183627,1083,43720.04,25.59
12492,India,Potatoes,,183627,1083,43720.04,26.02
12493,India,Potatoes,,183627,1083,43720.04,25.33
12494,India,Potatoes,,183627,1083,43720.04,24.5
12495,India,Potatoes,,183627,1083,43720.04,26.32
12496,India,Potatoes,,183627,1083,43720.04,25.86
12497,India,Potatoes,,183627,1083,43720.04,25.82
12498,India,Potatoes,,183627,1083,43720.04,25.34
12499,India,Potatoes,,183627,1083,43720.04,26.91
12500,India,Potatoes,,183627,1083,43720.04,24.76
12501,India,Potatoes,,183627,1083,43720.04,26.9
12502,India,Potatoes,,183627,1083,43720.04,26.9
12503,India,Potatoes,,183627,1083,43720.04,25.92
12504,India,"Rice, paddy",,31158,1083,43720.04,25.76
12505,India,"Rice, paddy",,31158,1083,43720.04,27.2
12506,India,"Rice, paddy",,31158,1083,43720.04,26.02
12507,India,"Rice, paddy",,31158,1083,43720.04,24.5
12508,India,"Rice, paddy",,31158,1083,43720.04,25.53
12509,India,"Rice, paddy",,31158,1083,43720.04,25.95
12510,India,"Rice, paddy",,31158,1083,43720.04,25.86
